number_1,number_2,full_cond,accuracy,ablated_unit,diff_from_full
singular,singular,singular_singular,1.0,897.0,0.0
singular,plural,singular_plural,0.9533333333333334,897.0,-0.0033333333333334103
plural,singular,plural_singular,0.9116666666666666,897.0,0.0
plural,plural,plural_plural,0.9983333333333332,897.0,0.0
singular,singular,singular_singular,1.0,1035.0,0.0
singular,plural,singular_plural,0.9566666666666668,1035.0,0.0
plural,singular,plural_singular,0.9133333333333332,1035.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1035.0,0.0
singular,singular,singular_singular,1.0,292.0,0.0
singular,plural,singular_plural,0.9566666666666668,292.0,0.0
plural,singular,plural_singular,0.9133333333333332,292.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,292.0,0.0
singular,singular,singular_singular,1.0,541.0,0.0
singular,plural,singular_plural,0.9566666666666668,541.0,0.0
plural,singular,plural_singular,0.9133333333333332,541.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,541.0,0.0
singular,singular,singular_singular,1.0,810.0,0.0
singular,plural,singular_plural,0.945,810.0,-0.011666666666666825
plural,singular,plural_singular,0.9116666666666666,810.0,0.0
plural,plural,plural_plural,0.9983333333333332,810.0,0.0
singular,singular,singular_singular,1.0,1013.0,0.0
singular,plural,singular_plural,0.9566666666666668,1013.0,0.0
plural,singular,plural_singular,0.9116666666666666,1013.0,0.0
plural,plural,plural_plural,0.9983333333333332,1013.0,0.0
singular,singular,singular_singular,1.0,1105.0,0.0
singular,plural,singular_plural,0.9566666666666668,1105.0,0.0
plural,singular,plural_singular,0.9116666666666666,1105.0,0.0
plural,plural,plural_plural,0.9983333333333332,1105.0,0.0
singular,singular,singular_singular,1.0,914.0,0.0
singular,plural,singular_plural,0.94,914.0,-0.01666666666666683
plural,singular,plural_singular,0.9266666666666666,914.0,0.015000000000000013
plural,plural,plural_plural,1.0,914.0,0.0016666666666668162
singular,singular,singular_singular,1.0,229.0,0.0
singular,plural,singular_plural,0.9566666666666668,229.0,0.0
plural,singular,plural_singular,0.9116666666666666,229.0,0.0
plural,plural,plural_plural,0.9983333333333332,229.0,0.0
singular,singular,singular_singular,1.0,982.0,0.0
singular,plural,singular_plural,0.9566666666666668,982.0,0.0
plural,singular,plural_singular,0.9083333333333332,982.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,982.0,0.0
singular,singular,singular_singular,1.0,703.0,0.0
singular,plural,singular_plural,0.95,703.0,-0.006666666666666821
plural,singular,plural_singular,0.9083333333333332,703.0,-0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,703.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1265.0,0.0
singular,plural,singular_plural,0.955,1265.0,-0.0016666666666668162
plural,singular,plural_singular,0.9083333333333332,1265.0,-0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,1265.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1080.0,0.0
singular,plural,singular_plural,0.9566666666666668,1080.0,0.0
plural,singular,plural_singular,0.91,1080.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1080.0,0.0
singular,singular,singular_singular,1.0,143.0,0.0
singular,plural,singular_plural,0.9566666666666668,143.0,0.0
plural,singular,plural_singular,0.915,143.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,143.0,0.0
singular,singular,singular_singular,1.0,1131.0,0.0
singular,plural,singular_plural,0.9583333333333334,1131.0,0.0016666666666665941
plural,singular,plural_singular,0.9033333333333332,1131.0,-0.008333333333333415
plural,plural,plural_plural,0.9983333333333332,1131.0,0.0
singular,singular,singular_singular,1.0,925.0,0.0
singular,plural,singular_plural,0.955,925.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,925.0,0.0
plural,plural,plural_plural,0.9983333333333332,925.0,0.0
singular,singular,singular_singular,1.0,346.0,0.0
singular,plural,singular_plural,0.9583333333333334,346.0,0.0016666666666665941
plural,singular,plural_singular,0.91,346.0,-0.0016666666666665941
plural,plural,plural_plural,0.9966666666666668,346.0,-0.001666666666666372
singular,singular,singular_singular,1.0,137.0,0.0
singular,plural,singular_plural,0.9566666666666668,137.0,0.0
plural,singular,plural_singular,0.9116666666666666,137.0,0.0
plural,plural,plural_plural,0.9983333333333332,137.0,0.0
singular,singular,singular_singular,1.0,741.0,0.0
singular,plural,singular_plural,0.9566666666666668,741.0,0.0
plural,singular,plural_singular,0.91,741.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,741.0,0.0
singular,singular,singular_singular,1.0,774.0,0.0
singular,plural,singular_plural,0.9566666666666668,774.0,0.0
plural,singular,plural_singular,0.9116666666666666,774.0,0.0
plural,plural,plural_plural,0.9983333333333332,774.0,0.0
singular,singular,singular_singular,1.0,1025.0,0.0
singular,plural,singular_plural,0.9566666666666668,1025.0,0.0
plural,singular,plural_singular,0.9083333333333332,1025.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,1025.0,0.0
singular,singular,singular_singular,1.0,854.0,0.0
singular,plural,singular_plural,0.9566666666666668,854.0,0.0
plural,singular,plural_singular,0.9116666666666666,854.0,0.0
plural,plural,plural_plural,0.9983333333333332,854.0,0.0
singular,singular,singular_singular,1.0,629.0,0.0
singular,plural,singular_plural,0.9566666666666668,629.0,0.0
plural,singular,plural_singular,0.9133333333333332,629.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,629.0,0.0
singular,singular,singular_singular,1.0,182.0,0.0
singular,plural,singular_plural,0.9516666666666668,182.0,-0.0050000000000000044
plural,singular,plural_singular,0.9133333333333332,182.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,182.0,0.0
singular,singular,singular_singular,1.0,715.0,0.0
singular,plural,singular_plural,0.9566666666666668,715.0,0.0
plural,singular,plural_singular,0.915,715.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,715.0,0.0
singular,singular,singular_singular,1.0,53.0,0.0
singular,plural,singular_plural,0.955,53.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,53.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,53.0,0.0
singular,singular,singular_singular,1.0,241.0,0.0
singular,plural,singular_plural,0.9566666666666668,241.0,0.0
plural,singular,plural_singular,0.9133333333333332,241.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,241.0,0.0
singular,singular,singular_singular,1.0,558.0,0.0
singular,plural,singular_plural,0.9566666666666668,558.0,0.0
plural,singular,plural_singular,0.9116666666666666,558.0,0.0
plural,plural,plural_plural,0.9983333333333332,558.0,0.0
singular,singular,singular_singular,1.0,1062.0,0.0
singular,plural,singular_plural,0.9516666666666668,1062.0,-0.0050000000000000044
plural,singular,plural_singular,0.9116666666666666,1062.0,0.0
plural,plural,plural_plural,0.9983333333333332,1062.0,0.0
singular,singular,singular_singular,1.0,57.0,0.0
singular,plural,singular_plural,0.9566666666666668,57.0,0.0
plural,singular,plural_singular,0.91,57.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,57.0,0.0
singular,singular,singular_singular,1.0,325.0,0.0
singular,plural,singular_plural,0.9566666666666668,325.0,0.0
plural,singular,plural_singular,0.9116666666666666,325.0,0.0
plural,plural,plural_plural,0.9983333333333332,325.0,0.0
singular,singular,singular_singular,1.0,1266.0,0.0
singular,plural,singular_plural,0.955,1266.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,1266.0,0.0016666666666665941
plural,plural,plural_plural,0.9966666666666668,1266.0,-0.001666666666666372
singular,singular,singular_singular,1.0,172.0,0.0
singular,plural,singular_plural,0.9566666666666668,172.0,0.0
plural,singular,plural_singular,0.91,172.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,172.0,0.0
singular,singular,singular_singular,1.0,689.0,0.0
singular,plural,singular_plural,0.955,689.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,689.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,689.0,0.0
singular,singular,singular_singular,1.0,722.0,0.0
singular,plural,singular_plural,0.9566666666666668,722.0,0.0
plural,singular,plural_singular,0.91,722.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,722.0,0.0
singular,singular,singular_singular,1.0,1179.0,0.0
singular,plural,singular_plural,0.9516666666666668,1179.0,-0.0050000000000000044
plural,singular,plural_singular,0.9066666666666666,1179.0,-0.0050000000000000044
plural,plural,plural_plural,0.9966666666666668,1179.0,-0.001666666666666372
singular,singular,singular_singular,1.0,691.0,0.0
singular,plural,singular_plural,0.9566666666666668,691.0,0.0
plural,singular,plural_singular,0.9133333333333332,691.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,691.0,0.0
singular,singular,singular_singular,1.0,1130.0,0.0
singular,plural,singular_plural,0.9566666666666668,1130.0,0.0
plural,singular,plural_singular,0.91,1130.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1130.0,0.0
singular,singular,singular_singular,1.0,680.0,0.0
singular,plural,singular_plural,0.9566666666666668,680.0,0.0
plural,singular,plural_singular,0.91,680.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,680.0,0.0
singular,singular,singular_singular,1.0,819.0,0.0
singular,plural,singular_plural,0.9666666666666668,819.0,0.010000000000000009
plural,singular,plural_singular,0.8966666666666666,819.0,-0.015000000000000013
plural,plural,plural_plural,0.995,819.0,-0.0033333333333331883
singular,singular,singular_singular,1.0,151.0,0.0
singular,plural,singular_plural,0.9566666666666668,151.0,0.0
plural,singular,plural_singular,0.91,151.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,151.0,0.0
singular,singular,singular_singular,1.0,1140.0,0.0
singular,plural,singular_plural,0.955,1140.0,-0.0016666666666668162
plural,singular,plural_singular,0.9083333333333332,1140.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,1140.0,0.0
singular,singular,singular_singular,1.0,547.0,0.0
singular,plural,singular_plural,0.9566666666666668,547.0,0.0
plural,singular,plural_singular,0.9116666666666666,547.0,0.0
plural,plural,plural_plural,0.9983333333333332,547.0,0.0
singular,singular,singular_singular,1.0,1186.0,0.0
singular,plural,singular_plural,0.9583333333333334,1186.0,0.0016666666666665941
plural,singular,plural_singular,0.91,1186.0,-0.0016666666666665941
plural,plural,plural_plural,0.9966666666666668,1186.0,-0.001666666666666372
singular,singular,singular_singular,1.0,644.0,0.0
singular,plural,singular_plural,0.9566666666666668,644.0,0.0
plural,singular,plural_singular,0.9116666666666666,644.0,0.0
plural,plural,plural_plural,0.9983333333333332,644.0,0.0
singular,singular,singular_singular,1.0,152.0,0.0
singular,plural,singular_plural,0.9583333333333334,152.0,0.0016666666666665941
plural,singular,plural_singular,0.91,152.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,152.0,0.0
singular,singular,singular_singular,1.0,431.0,0.0
singular,plural,singular_plural,0.9583333333333334,431.0,0.0016666666666665941
plural,singular,plural_singular,0.9116666666666666,431.0,0.0
plural,plural,plural_plural,0.9983333333333332,431.0,0.0
singular,singular,singular_singular,1.0,963.0,0.0
singular,plural,singular_plural,0.9566666666666668,963.0,0.0
plural,singular,plural_singular,0.9166666666666666,963.0,0.0050000000000000044
plural,plural,plural_plural,0.9983333333333332,963.0,0.0
singular,singular,singular_singular,1.0,862.0,0.0
singular,plural,singular_plural,0.9566666666666668,862.0,0.0
plural,singular,plural_singular,0.91,862.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,862.0,0.0
singular,singular,singular_singular,1.0,625.0,0.0
singular,plural,singular_plural,0.9566666666666668,625.0,0.0
plural,singular,plural_singular,0.91,625.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,625.0,0.0
singular,singular,singular_singular,1.0,79.0,0.0
singular,plural,singular_plural,0.9566666666666668,79.0,0.0
plural,singular,plural_singular,0.91,79.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,79.0,0.0
singular,singular,singular_singular,1.0,415.0,0.0
singular,plural,singular_plural,0.9566666666666668,415.0,0.0
plural,singular,plural_singular,0.9116666666666666,415.0,0.0
plural,plural,plural_plural,0.9983333333333332,415.0,0.0
singular,singular,singular_singular,1.0,761.0,0.0
singular,plural,singular_plural,0.9566666666666668,761.0,0.0
plural,singular,plural_singular,0.9133333333333332,761.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,761.0,0.0
singular,singular,singular_singular,1.0,802.0,0.0
singular,plural,singular_plural,0.9566666666666668,802.0,0.0
plural,singular,plural_singular,0.91,802.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,802.0,0.0
singular,singular,singular_singular,1.0,522.0,0.0
singular,plural,singular_plural,0.955,522.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,522.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,522.0,0.0
singular,singular,singular_singular,1.0,109.0,0.0
singular,plural,singular_plural,0.9566666666666668,109.0,0.0
plural,singular,plural_singular,0.91,109.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,109.0,0.0
singular,singular,singular_singular,1.0,62.0,0.0
singular,plural,singular_plural,0.9533333333333334,62.0,-0.0033333333333334103
plural,singular,plural_singular,0.91,62.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,62.0,0.0
singular,singular,singular_singular,1.0,850.0,0.0
singular,plural,singular_plural,0.9583333333333334,850.0,0.0016666666666665941
plural,singular,plural_singular,0.9066666666666666,850.0,-0.0050000000000000044
plural,plural,plural_plural,0.9983333333333332,850.0,0.0
singular,singular,singular_singular,1.0,59.0,0.0
singular,plural,singular_plural,0.9583333333333334,59.0,0.0016666666666665941
plural,singular,plural_singular,0.9083333333333332,59.0,-0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,59.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1231.0,0.0
singular,plural,singular_plural,0.9583333333333334,1231.0,0.0016666666666665941
plural,singular,plural_singular,0.905,1231.0,-0.006666666666666599
plural,plural,plural_plural,0.9916666666666668,1231.0,-0.0066666666666663765
singular,singular,singular_singular,1.0,910.0,0.0
singular,plural,singular_plural,0.9566666666666668,910.0,0.0
plural,singular,plural_singular,0.9116666666666666,910.0,0.0
plural,plural,plural_plural,0.9983333333333332,910.0,0.0
singular,singular,singular_singular,1.0,1094.0,0.0
singular,plural,singular_plural,0.955,1094.0,-0.0016666666666668162
plural,singular,plural_singular,0.9016666666666666,1094.0,-0.010000000000000009
plural,plural,plural_plural,0.9983333333333332,1094.0,0.0
singular,singular,singular_singular,1.0,1272.0,0.0
singular,plural,singular_plural,0.955,1272.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,1272.0,0.0
plural,plural,plural_plural,0.9983333333333332,1272.0,0.0
singular,singular,singular_singular,1.0,1288.0,0.0
singular,plural,singular_plural,0.9566666666666668,1288.0,0.0
plural,singular,plural_singular,0.9133333333333332,1288.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1288.0,0.0
singular,singular,singular_singular,1.0,612.0,0.0
singular,plural,singular_plural,0.9583333333333334,612.0,0.0016666666666665941
